1,72296,0.0
1.5,72296,2.0
2,72296,2.0
2.5,72296,2.0
3,72296,2.0
3.5,72296,2.0
4,72296,4.0
4.5,72296,2.0
5,72296,2.0
5.5,72296,4.0
6,72296,2.0
6.5,72296,2.0
7,72296,2.0
7.5,72296,2.0
8,72296,4.0
8.5,72296,2.0
9,72296,2.0
9.5,72296,2.0
10,72296,4.0
10.5,72296,2.0
11,72296,6.0
11.5,72296,19.6
12,72296,18.0
12.5,72296,20.0
13,72296,14.0
13.5,72296,14.0
14,72296,12.0
14.5,72296,14.0
15,72296,16.0
15.5,72296,18.0
16,72296,18.0
16.5,72296,17.6
17,72296,20.0
17.5,72296,16.0
18,72296,20.0
18.5,72296,20.0
19,72296,16.0
19.5,72296,18.0
20,72296,22.0
20.5,72296,16.0
21,72296,20.0
21.5,72296,22.0
22,72296,15.7
22.5,72296,20.0
23,72296,18.0
23.5,72296,14.0
24,72296,22.0
24.5,72296,20.0
25,72296,20.0
25.5,72296,22.0
26,72296,20.0
26.5,72296,24.0
27,72296,15.7
27.5,72296,26.0
28,72296,18.0
28.5,72296,22.0
29,72296,18.0
29.5,72296,20.0
30,72296,22.0
30.5,72296,20.0
31,72296,20.0
31.5,72296,20.0
32,72296,20.0
32.5,72296,18.0
33,72296,21.6
33.5,72296,20.0
34,72296,18.0
34.5,72296,4.0
35,72296,4.0
35.5,72296,2.0
36,72296,4.0
36.5,72296,4.0
37,72296,6.0
37.5,72296,2.0
38,72296,6.0
38.5,72296,5.9
39,72296,4.0
39.5,72296,4.0
40,72296,4.0
40.5,72296,4.0
41,72296,2.0
41.5,72296,2.0
42,72296,4.0
42.5,72296,2.0
43,72296,2.0
43.5,72296,2.0
44,72296,2.0
44.5,72296,2.0
45,72296,2.0
45.5,72296,2.0
46,72296,4.0
46.5,72296,0.0
47,72296,2.0
47.5,72296,2.0
48,72296,2.0
48.5,72296,4.0
49,72296,2.0
49.5,72296,2.0
50,72296,0.0
50.5,72296,4.0
51,72296,2.0
51.5,72296,4.0
52,72296,0.0
52.5,72296,2.0
53,72296,4.0
53.5,72296,0.0
54,72296,4.0
54.5,72296,0.0
55,72296,4.0
55.5,72296,2.0
56,72296,0.0
56.5,72296,4.0
57,72296,2.0
57.5,72296,4.0
58,72296,2.0
58.5,72296,2.0
59,72296,2.0
59.5,72296,2.0
60,72296,0.0
60.5,72296,2.0
61,72296,2.0
61.5,72296,2.0
62,72296,4.0
62.5,72296,0.0
63,72296,2.0
63.5,72296,2.0
64,72296,4.0
64.5,72296,2.0
65,72296,2.0
65.5,72296,0.0
66,72296,4.0
66.5,72296,2.0
67,72296,2.0
67.5,72296,4.0
68,72296,2.0
68.5,72296,4.0
69,72296,4.0
69.5,72296,2.0
70,72296,4.0
70.5,72296,0.0
71,72296,4.0
71.5,72296,2.0
72,72296,3.9
72.5,72296,4.0
73,72296,2.0
73.5,72296,4.0
74,72296,2.0
74.5,72296,4.0
75,72296,2.0
75.5,72296,2.0
76,72296,2.0
76.5,72296,4.0
77,72296,2.0
77.5,72296,4.0
78,72296,2.0
78.5,72296,4.0
79,72296,4.0
79.5,72296,2.0
80,72296,4.0
80.5,72296,2.0
81,72296,2.0
81.5,72296,5.9
