1,59124,0.0
1.5,59124,2.0
2,59124,2.0
2.5,59124,2.0
3,59124,2.0
3.5,59124,2.0
4,59124,2.0
4.5,59124,2.0
5,59124,2.0
5.5,59124,0.0
6,59124,4.0
6.5,59124,2.0
7,59124,2.0
7.5,59124,2.0
8,59124,2.0
8.5,59124,2.0
9,59124,2.0
9.5,59124,2.0
10,59124,2.0
10.5,59124,2.0
11,59124,16.0
11.5,59124,18.0
12,59124,15.7
12.5,59124,18.0
13,59124,12.0
13.5,59124,12.0
14,59124,14.0
14.5,59124,14.0
15,59124,16.0
15.5,59124,20.0
16,59124,16.0
16.5,59124,18.0
17,59124,17.6
17.5,59124,16.0
18,59124,20.0
18.5,59248,18.0
19,59912,16.0
19.5,59912,22.0
20,60172,18.0
20.5,60172,16.0
21,60172,17.6
21.5,60172,20.0
22,60172,20.0
22.5,60172,16.0
23,60172,18.0
23.5,60172,18.0
24,60172,18.0
24.5,60172,22.0
25,60172,20.0
25.5,60172,20.0
26,60172,20.0
26.5,60172,20.0
27,60172,20.0
27.5,60172,11.8
28,60172,22.0
28.5,60172,18.0
29,60172,22.0
29.5,60172,20.0
30,60172,20.0
30.5,60172,18.0
31,60420,20.0
31.5,60420,16.0
32,60420,20.0
32.5,60420,18.0
33,60420,19.6
33.5,60420,20.0
34,60420,12.0
34.5,60420,4.0
35,60420,4.0
35.5,60420,2.0
36,60420,4.0
36.5,60420,2.0
37,60420,2.0
37.5,60420,2.0
38,60420,0.0
38.5,60420,2.0
39,60420,2.0
39.5,60420,0.0
40,60420,2.0
40.5,60420,2.0
41,60420,0.0
41.5,60420,2.0
42,60420,4.0
42.5,60420,0.0
43,60420,2.0
43.5,60420,2.0
44,60420,2.0
44.5,60420,2.0
45,60420,2.0
45.5,60420,2.0
46,60420,0.0
46.5,60420,2.0
47,60420,0.0
47.5,60420,2.0
48,60420,2.0
48.5,60420,0.0
49,60420,4.0
49.5,60420,2.0
50,60420,0.0
50.5,60420,0.0
51,60420,2.0
51.5,60420,2.0
52,60420,0.0
52.5,60420,2.0
53,60420,2.0
53.5,60420,2.0
54,60420,0.0
54.5,60420,2.0
55,60420,2.0
55.5,60420,2.0
56,60420,2.0
56.5,60420,2.0
57,60420,2.0
57.5,60420,2.0
58,60420,0.0
58.5,60420,2.0
59,60420,2.0
59.5,60420,0.0
60,60420,2.0
60.5,60420,2.0
61,60420,0.0
61.5,60420,2.0
62,60420,2.0
62.5,60420,0.0
63,60420,2.0
63.5,60420,2.0
64,60420,2.0
64.5,60420,2.0
65,60420,0.0
65.5,60420,2.0
66,60420,2.0
66.5,60420,2.0
67,60420,2.0
67.5,60420,4.0
68,60420,0.0
68.5,60420,4.0
69,60420,2.0
69.5,60420,2.0
70,60420,2.0
70.5,60420,2.0
71,60420,2.0
71.5,60420,2.0
72,60420,4.0
72.5,60420,2.0
73,60420,4.0
73.5,60420,2.0
74,60420,2.0
74.5,60420,2.0
75,60420,4.0
75.5,60420,0.0
76,60420,2.0
76.5,60420,4.0
77,60420,2.0
77.5,60420,4.0
78,60420,0.0
78.5,60420,2.0
79,60420,2.0
79.5,60420,2.0
80,60420,2.0
80.5,60420,4.0
81,60420,2.0
81.5,60420,2.0
82,60420,2.0
82.5,60420,0.0
83,60420,4.0
83.5,60420,0.0
84,60420,2.0
84.5,60420,2.0
85,60420,2.0
85.5,60420,2.0
86,60420,2.0
86.5,60420,2.0
87,60420,2.0
87.5,60420,2.0
88,60420,2.0
88.5,60420,2.0
89,60420,0.0
89.5,60420,4.0
90,60420,2.0
90.5,60420,2.0
91,60420,0.0
91.5,60420,2.0
92,60420,2.0
92.5,60420,0.0
93,60420,2.0
93.5,60420,2.0
94,60420,2.0
94.5,60420,0.0
95,60420,2.0
95.5,60420,0.0
96,60420,2.0
96.5,60420,4.0
97,60420,0.0
97.5,60420,2.0
98,60420,2.0
98.5,60420,0.0
99,60420,2.0
99.5,60420,2.0
100,60420,2.0
100.5,60420,0.0
101,60420,2.0
101.5,60420,2.0
102,60420,2.0
102.5,60420,2.0
103,60420,2.0
103.5,60420,0.0
104,60420,4.0
104.5,60420,2.0
105,60420,0.0
105.5,60420,2.0
106,60420,4.0
106.5,60420,2.0
107,60420,2.0
107.5,60420,0.0
108,60420,2.0
108.5,60420,2.0
109,60420,0.0
109.5,60420,2.0
110,60420,2.0
110.5,60420,2.0
111,60420,2.0
111.5,60420,3.9
112,60420,0.0
112.5,60420,2.0
113,60420,2.0
113.5,60420,2.0
114,60420,0.0
114.5,60420,4.0
115,60420,0.0
115.5,60420,4.0
116,60420,2.0
116.5,60420,0.0
117,60420,2.0
117.5,60420,2.0
118,60420,2.0
118.5,60420,0.0
119,60420,2.0
119.5,60420,2.0
120,60420,4.0
120.5,60420,2.0
121,60420,2.0
121.5,60420,2.0
122,60420,0.0
122.5,60420,2.0
123,60420,0.0
123.5,60420,4.0
124,60420,2.0
124.5,60420,0.0
125,60420,2.0
125.5,60420,2.0
126,60420,0.0
126.5,60420,2.0
127,60420,2.0
127.5,60420,2.0
128,60420,2.0
128.5,60420,2.0
129,60420,2.0
129.5,60420,0.0
130,60420,2.0
130.5,60420,2.0
131,60420,0.0
131.5,60420,2.0
132,60420,2.0
132.5,60420,0.0
133,60420,2.0
133.5,60420,0.0
134,60420,2.0
134.5,60420,2.0
135,60420,0.0
135.5,60420,2.0
136,60420,2.0
136.5,60420,2.0
137,60420,0.0
137.5,60420,2.0
138,60420,2.0
138.5,60420,2.0
139,60420,0.0
139.5,60420,2.0
140,60420,4.0
140.5,60420,0.0
141,60420,2.0
141.5,60420,0.0
142,60420,2.0
142.5,60420,2.0
143,60420,2.0
143.5,60420,0.0
144,60420,2.0
144.5,60420,2.0
145,60420,0.0
145.5,60420,2.0
146,60420,2.0
146.5,60420,2.0
147,60420,0.0
147.5,60420,2.0
148,60420,2.0
148.5,60420,2.0
149,60420,0.0
149.5,60420,2.0
150,60420,2.0
150.5,60420,0.0
151,60420,4.0
151.5,60420,2.0
152,60420,2.0
152.5,60420,2.0
153,60420,0.0
153.5,60420,4.0
154,60420,2.0
154.5,60420,2.0
155,60420,2.0
155.5,60420,0.0
156,60420,4.0
156.5,60420,0.0
157,60420,2.0
157.5,60420,2.0
158,60420,2.0
158.5,60420,2.0
159,60420,2.0
159.5,60420,2.0
160,60420,4.0
160.5,60420,2.0
161,60420,2.0
161.5,60420,0.0
162,60420,4.0
162.5,60420,0.0
163,60420,4.0
163.5,60420,0.0
164,60420,2.0
164.5,60420,2.0
165,60420,2.0
165.5,60420,0.0
166,60420,4.0
166.5,60420,2.0
167,60420,2.0
167.5,60420,4.0
168,60420,0.0
168.5,60420,2.0
169,60420,0.0
169.5,60420,2.0
170,60420,2.0
170.5,60420,2.0
171,60420,2.0
171.5,60420,2.0
172,60420,0.0
172.5,60420,2.0
173,60420,2.0
173.5,60420,0.0
174,60420,2.0
174.5,60420,2.0
175,60420,2.0
175.5,60420,2.0
176,60420,3.9
176.5,60420,2.0
177,60420,0.0
177.5,60420,2.0
178,60420,2.0
178.5,60420,2.0
179,60420,2.0
179.5,60420,2.0
180,60420,0.0
180.5,60420,2.0
181,60420,0.0
181.5,60420,2.0
182,60420,2.0
182.5,60420,2.0
183,60420,2.0
183.5,60420,2.0
184,60420,0.0
184.5,60420,2.0
185,60420,2.0
185.5,60420,2.0
186,60420,2.0
186.5,60420,0.0
187,60420,2.0
187.5,60420,0.0
188,60420,2.0
188.5,60420,2.0
189,60420,2.0
189.5,60420,0.0
190,60420,4.0
190.5,60420,0.0
191,60420,2.0
191.5,60420,0.0
192,60420,2.0
192.5,60420,2.0
193,60420,2.0
193.5,60420,2.0
194,60420,2.0
194.5,60420,0.0
195,60420,2.0
195.5,60420,2.0
196,60420,2.0
196.5,60420,4.0
197,60420,0.0
197.5,60420,2.0
198,60420,2.0
198.5,60420,0.0
199,60420,2.0
199.5,60420,0.0
200,60420,2.0
200.5,60420,2.0
201,60420,2.0
201.5,60420,2.0
202,60420,0.0
202.5,60420,2.0
203,60420,2.0
203.5,60420,0.0
204,60420,2.0
204.5,60420,2.0
205,60420,0.0
205.5,60420,2.0
206,60420,4.0
206.5,60420,0.0
207,60420,2.0
207.5,60420,2.0
208,60420,2.0
208.5,60420,0.0
209,60420,2.0
209.5,60420,4.0
210,60420,0.0
210.5,60420,3.9
211,60420,2.0
211.5,60420,2.0
212,60420,0.0
212.5,60420,2.0
213,60420,2.0
213.5,60420,0.0
214,60420,4.0
214.5,60420,0.0
215,60420,2.0
215.5,60420,2.0
216,60420,2.0
216.5,60420,0.0
217,60420,2.0
217.5,60420,2.0
218,60420,2.0
218.5,60420,2.0
219,60420,2.0
219.5,60420,2.0
220,60420,2.0
220.5,60420,2.0
221,60420,2.0
221.5,60420,2.0
222,60420,2.0
222.5,60420,4.0
223,60420,2.0
223.5,60420,0.0
224,60420,4.0
224.5,60420,4.0
225,60420,0.0
225.5,60420,2.0
226,60420,4.0
226.5,60420,2.0
227,60420,2.0
227.5,60420,2.0
228,60420,2.0
228.5,60420,2.0
229,60420,2.0
229.5,60420,2.0
230,60420,0.0
230.5,60420,2.0
231,60420,2.0
231.5,60420,0.0
232,60420,3.9
232.5,60420,2.0
233,60420,0.0
233.5,60420,2.0
234,60420,2.0
234.5,60420,2.0
235,60420,0.0
235.5,60420,0.0
236,60420,4.0
236.5,60420,0.0
237,60420,2.0
237.5,60420,2.0
238,60420,2.0
238.5,60420,2.0
239,60420,0.0
239.5,60420,2.0
240,60420,2.0
240.5,60420,0.0
241,60420,4.0
241.5,60420,0.0
242,60420,0.0
242.5,60420,4.0
243,60420,0.0
243.5,60420,2.0
244,60420,2.0
244.5,60420,2.0
245,60420,2.0
245.5,60420,0.0
246,60420,2.0
246.5,60420,2.0
247,60420,0.0
247.5,60420,2.0
248,60420,0.0
248.5,60420,2.0
249,60420,2.0
249.5,60420,2.0
250,60420,2.0
250.5,60420,0.0
251,60420,2.0
251.5,60420,2.0
252,60420,2.0
252.5,60420,0.0
253,60420,4.0
253.5,60420,0.0
254,60420,2.0
254.5,60420,0.0
255,60420,2.0
255.5,60420,2.0
256,60420,2.0
256.5,60420,4.0
257,60420,0.0
257.5,60420,2.0
258,60420,2.0
258.5,60420,2.0
259,60420,2.0
259.5,60420,0.0
260,60420,2.0
260.5,60420,2.0
261,60420,2.0
261.5,60420,0.0
262,60420,2.0
262.5,60420,2.0
263,60420,0.0
263.5,60420,2.0
264,60420,4.0
264.5,60420,0.0
265,60420,2.0
265.5,60420,2.0
266,60420,2.0
266.5,60420,0.0
267,60420,4.0
267.5,60420,0.0
268,60420,0.0
268.5,60420,4.0
269,60420,0.0
269.5,60420,2.0
270,60420,0.0
270.5,60420,4.0
271,60420,0.0
271.5,60420,2.0
272,60420,0.0
272.5,60420,2.0
273,60420,2.0
273.5,60420,0.0
274,60420,2.0
274.5,60420,2.0
275,60420,2.0
275.5,60420,2.0
276,60420,2.0
276.5,60420,2.0
277,60420,0.0
277.5,60420,2.0
278,60420,0.0
278.5,60420,2.0
279,60420,4.0
279.5,60420,0.0
280,60420,2.0
280.5,60420,4.0
281,60420,2.0
281.5,60420,2.0
282,60420,2.0
282.5,60420,0.0
283,60420,2.0
283.5,60420,2.0
284,60420,2.0
284.5,60420,2.0
285,60420,2.0
285.5,60420,2.0
286,60420,2.0
286.5,60420,0.0
287,60420,4.0
287.5,60420,0.0
288,60420,2.0
288.5,60420,0.0
289,60420,2.0
289.5,60420,0.0
290,60420,2.0
290.5,60420,2.0
