1,103848,0.0
1.5,103852,0.0
2,103852,0.0
2.5,103852,4.0
3,103852,0.0
3.5,103852,0.0
4,103852,2.0
4.5,103852,0.0
5,103852,2.0
5.5,103852,0.0
6,103852,0.0
6.5,103852,2.0
7,103852,2.0
7.5,103852,2.0
8,103852,0.0
8.5,103852,2.0
9,103852,0.0
9.5,103852,2.0
10,103852,2.0
10.5,103852,2.0
11,103852,12.0
11.5,103924,12.0
12,103924,15.7
12.5,103924,16.0
13,103924,10.0
13.5,103924,14.0
14,103924,12.0
14.5,103924,16.0
15,104116,12.0
15.5,104376,12.0
16,104376,14.0
16.5,104376,5.9
17,104376,14.0
17.5,104376,12.0
18,104376,10.0
18.5,104376,10.0
19,104636,8.0
19.5,104636,14.0
20,104636,12.0
20.5,104636,12.0
21,104636,10.0
21.5,104636,16.0
22,104636,7.8
22.5,104636,14.0
23,104636,12.0
23.5,104636,16.0
24,104636,8.0
24.5,104636,14.0
25,104636,14.0
25.5,104636,4.0
26,104636,0.0
26.5,104636,0.0
27,104636,0.0
27.5,104636,2.0
28,104636,2.0
28.5,104636,0.0
29,104636,0.0
29.5,104636,2.0
30,104636,0.0
30.5,104636,2.0
31,104636,0.0
31.5,104636,0.0
32,104636,2.0
32.5,104636,0.0
33,104636,2.0
33.5,104636,0.0
34,104636,2.0
34.5,104636,2.0
35,104636,0.0
35.5,104636,0.0
36,104636,2.0
36.5,104636,0.0
37,104636,2.0
37.5,104636,2.0
38,104636,0.0
38.5,104636,2.0
39,104636,2.0
39.5,104636,0.0
40,104636,2.0
40.5,104636,0.0
41,104636,0.0
41.5,104636,2.0
42,104636,0.0
42.5,104636,2.0
43,104636,0.0
43.5,104636,2.0
44,104636,0.0
44.5,104636,0.0
45,104636,2.0
45.5,104636,0.0
46,104636,2.0
46.5,104636,0.0
47,104636,2.0
47.5,104636,0.0
48,104636,2.0
48.5,104636,0.0
49,104636,0.0
49.5,104636,0.0
50,104636,2.0
50.5,104636,2.0
51,104636,0.0
51.5,104636,2.0
52,104636,0.0
52.5,104636,0.0
53,104636,0.0
53.5,104636,4.0
54,104636,0.0
54.5,104636,0.0
55,104636,2.0
55.5,104636,0.0
56,104636,2.0
56.5,104636,0.0
57,104636,0.0
57.5,104636,2.0
58,104636,0.0
58.5,104636,2.0
59,104636,0.0
59.5,104636,2.0
60,104636,2.0
60.5,104636,0.0
61,104636,2.0
61.5,104636,0.0
62,104636,2.0
62.5,104636,0.0
63,104636,2.0
63.5,104636,0.0
64,104636,2.0
64.5,104636,0.0
65,104636,0.0
65.5,104636,2.0
