1,76356,0.0
1.5,76356,2.0
2,76356,4.0
2.5,76356,2.0
3,76356,2.0
3.5,76356,2.0
4,76356,2.0
4.5,76356,3.9
5,76356,0.0
5.5,76356,2.0
6,76356,4.0
6.5,76356,2.0
7,76356,2.0
7.5,76356,4.0
8,76356,0.0
8.5,76356,2.0
9,76356,2.0
9.5,76356,4.0
10,76356,2.0
10.5,76356,0.0
11,76356,54.0
11.5,76356,48.0
12,76356,64.0
12.5,76356,48.0
13,76356,66.0
13.5,76356,56.0
14,76356,58.0
14.5,76356,44.0
15,76356,60.0
15.5,76356,43.1
16,76356,50.0
16.5,76356,52.0
17,76356,56.0
17.5,76356,52.0
18,76356,42.0
18.5,76356,66.0
19,76356,48.0
19.5,76356,58.0
20,76356,41.2
20.5,76356,46.0
21,76356,54.0
21.5,76356,54.0
22,76356,66.0
22.5,76356,54.0
23,76356,48.0
23.5,76356,58.0
24,76356,62.0
24.5,76356,62.0
25,76356,45.1
25.5,76356,66.0
26,76356,52.0
26.5,76356,60.0
27,76356,60.0
27.5,76356,56.0
28,76356,64.0
28.5,76356,44.0
29,76356,66.0
29.5,76356,50.0
30,76356,62.0
30.5,76356,66.0
31,76356,56.9
31.5,76356,64.0
32,76356,62.0
32.5,76356,54.0
33,76356,62.0
33.5,76356,52.0
34,76356,66.0
34.5,76356,56.0
35,76356,58.0
35.5,76356,64.0
36,76356,47.1
36.5,76356,60.0
37,76356,46.0
37.5,76356,64.0
38,76356,52.0
38.5,76356,62.0
39,76356,60.0
39.5,76356,50.0
40,76356,62.0
40.5,76356,50.0
41,76356,64.0
41.5,76356,50.0
42,76356,66.7
42.5,76356,60.0
43,76356,48.0
43.5,76356,68.0
44,76356,58.0
44.5,76356,54.0
45,76356,66.0
45.5,76356,48.0
46,76356,66.0
46.5,76356,58.0
47,76356,51.0
47.5,76356,58.0
48,76356,52.0
48.5,76356,36.0
49,76356,42.0
49.5,76356,48.0
50,76356,58.0
50.5,76356,56.0
51,76356,54.0
51.5,76356,62.0
52,76356,56.0
52.5,76356,64.0
53,76356,60.0
53.5,76356,52.9
54,76356,66.0
54.5,76356,60.0
55,76356,62.0
55.5,76356,66.0
56,76356,30.0
56.5,76356,0.0
57,76356,4.0
57.5,76356,2.0
58,76356,2.0
58.5,76356,3.9
59,76356,2.0
59.5,76356,2.0
60,76356,0.0
60.5,76356,4.0
61,76356,2.0
61.5,76356,4.0
62,76356,2.0
62.5,76356,2.0
63,76356,2.0
63.5,76356,2.0
64,76356,3.9
64.5,76356,2.0
65,76356,2.0
65.5,76356,2.0
