1,64836,0.0
1.5,65264,0.0
2,65264,4.0
2.5,65284,2.0
3,65284,2.0
3.5,65284,2.0
4,65284,0.0
4.5,65284,2.0
5,65284,2.0
5.5,65284,4.0
6,65284,2.0
6.5,65284,4.0
7,65284,2.0
7.5,65284,2.0
8,65284,2.0
8.5,65284,2.0
9,65284,0.0
9.5,65284,2.0
10,65284,2.0
10.5,65284,4.0
11,65284,4.0
11.5,65360,16.0
12,65360,16.0
12.5,65360,14.0
13,65360,11.8
13.5,65360,12.0
14,65360,12.0
14.5,65360,12.0
15,65360,14.0
15.5,65360,12.0
16,65360,14.0
16.5,65392,14.0
17,65392,12.0
17.5,65392,12.0
18,65392,14.0
18.5,65392,6.0
19,65392,4.0
19.5,65392,5.9
20,65392,0.0
20.5,65392,4.0
21,65392,0.0
21.5,65392,2.0
22,65392,2.0
22.5,65392,4.0
23,65392,2.0
23.5,65392,2.0
24,65392,2.0
24.5,65392,2.0
25,65392,2.0
25.5,65392,2.0
26,65392,2.0
26.5,65392,4.0
27,65392,0.0
27.5,65392,4.0
28,65392,0.0
28.5,65392,4.0
29,65392,2.0
29.5,65392,2.0
30,65392,4.0
30.5,65392,2.0
31,65392,0.0
31.5,65392,2.0
32,65392,2.0
32.5,65392,2.0
33,65392,4.0
33.5,65392,0.0
34,65392,2.0
34.5,65392,2.0
35,65392,2.0
35.5,65392,4.0
36,65392,0.0
36.5,65392,2.0
37,65392,2.0
37.5,65392,0.0
38,65392,2.0
38.5,65392,2.0
39,65392,4.0
39.5,65392,2.0
40,65392,2.0
40.5,65392,2.0
41,65392,2.0
41.5,65392,2.0
42,65392,2.0
42.5,65392,2.0
43,65392,2.0
43.5,65392,2.0
44,65392,2.0
44.5,65392,2.0
45,65392,2.0
45.5,65392,2.0
46,65392,2.0
46.5,65392,4.0
47,65392,2.0
47.5,65392,2.0
48,65392,2.0
48.5,65392,2.0
49,65392,4.0
49.5,65392,2.0
50,65392,0.0
50.5,65392,2.0
51,65392,2.0
51.5,65392,2.0
52,65392,2.0
52.5,65392,2.0
53,65392,4.0
53.5,65392,0.0
54,65392,2.0
54.5,65392,4.0
55,65392,2.0
55.5,65392,2.0
56,65392,2.0
56.5,65392,0.0
57,65392,2.0
57.5,65392,2.0
58,65392,2.0
58.5,65392,2.0
59,65392,2.0
59.5,65392,4.0
60,65392,2.0
60.5,65392,0.0
61,65392,4.0
61.5,65392,0.0
62,65392,2.0
62.5,65392,2.0
63,65392,4.0
63.5,65392,4.0
64,65392,0.0
64.5,65392,2.0
65,65392,4.0
65.5,65392,0.0
66,65392,2.0
66.5,65392,2.0
67,65392,2.0
67.5,65392,0.0
68,65392,4.0
68.5,65392,2.0
69,65392,2.0
69.5,65392,2.0
70,65392,2.0
70.5,65392,2.0
71,65392,2.0
71.5,65392,2.0
72,65392,2.0
72.5,65392,2.0
73,65392,2.0
73.5,65392,2.0
74,65392,2.0
74.5,65392,4.0
75,65392,4.0
75.5,65392,2.0
76,65392,2.0
76.5,65392,0.0
77,65392,4.0
77.5,65392,2.0
78,65392,2.0
78.5,65392,2.0
79,65392,2.0
79.5,65392,2.0
80,65392,0.0
80.5,65392,4.0
81,65392,2.0
81.5,65392,2.0
82,65392,2.0
82.5,65392,2.0
83,65392,2.0
83.5,65392,2.0
84,65392,2.0
84.5,65392,2.0
85,65656,2.0
85.5,65656,2.0
86,65656,4.0
86.5,65656,2.0
87,65656,2.0
87.5,65656,2.0
88,65656,2.0
88.5,65656,2.0
89,65656,4.0
89.5,65656,2.0
90,65656,2.0
90.5,65656,0.0
91,65656,4.0
91.5,65656,2.0
92,65656,2.0
92.5,65656,2.0
93,65656,2.0
93.5,65656,4.0
94,65656,0.0
94.5,65656,2.0
95,65656,4.0
95.5,65656,0.0
96,65656,2.0
96.5,65656,2.0
97,65656,4.0
97.5,65656,2.0
98,65656,2.0
98.5,65656,0.0
99,65656,2.0
99.5,65656,4.0
100,65656,2.0
100.5,65656,2.0
101,65656,2.0
101.5,65656,0.0
102,65656,2.0
102.5,65656,2.0
103,65656,6.0
103.5,65656,0.0
104,65656,2.0
104.5,65656,2.0
105,65656,4.0
105.5,65656,0.0
106,65656,2.0
106.5,65656,2.0
107,65656,4.0
107.5,65656,2.0
108,65656,0.0
108.5,65656,4.0
109,65656,2.0
109.5,65656,0.0
110,65656,2.0
110.5,65656,4.0
